year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",31.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,279.00,184.00,0.00,0.00,0.00,95.00
2023,3,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",39.00,7.00,4.00,0.00,1.00,0.00,2.00,1.00,0.00,407.00,257.00,0.00,36.00,0.00,114.00
2023,3,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",11.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,64.00
2023,3,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53.00,15.00,9.00,2.00,0.00,0.00,4.00,0.00,0.00,955.00,693.00,156.00,0.00,0.00,106.00
2023,3,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",92.00,13.00,7.00,0.00,0.00,0.00,6.00,0.00,0.00,595.00,297.00,0.00,0.00,0.00,298.00
2023,3,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",141.00,31.00,26.00,1.00,0.00,0.00,4.00,1.00,1.00,1518.00,1177.00,117.00,0.00,0.00,224.00
2023,3,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",49.00,16.00,11.00,1.00,0.00,0.00,4.00,1.00,0.00,519.00,348.00,31.00,0.00,0.00,140.00
2023,3,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",120.00,16.00,7.00,6.00,0.00,0.00,3.00,0.00,0.00,901.00,231.00,236.00,0.00,0.00,434.00
2023,3,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",213.00,26.00,17.00,7.00,0.00,0.00,2.00,6.00,1.00,1144.00,757.00,294.00,0.00,0.00,93.00
2023,3,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.00,11.00,8.00,3.00,0.00,0.00,0.00,2.00,0.00,325.00,178.00,147.00,0.00,0.00,0.00
2023,3,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",63.00,16.00,10.00,3.00,1.00,2.00,0.00,2.00,0.00,1666.00,1273.00,191.00,99.00,103.00,0.00
2023,3,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",208.00,56.00,38.00,10.00,1.00,0.00,7.00,2.00,0.00,3477.00,1824.00,1251.00,159.00,0.00,243.00
2023,3,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",865.00,146.00,85.00,3.00,4.00,1.00,53.00,6.00,0.00,7467.00,3154.00,214.00,273.00,21.00,3805.00
2023,3,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",233.00,46.00,38.00,5.00,3.00,0.00,0.00,12.00,0.00,2931.00,2436.00,227.00,268.00,0.00,0.00
2023,3,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,6.00,4.00,1.00,0.00,0.00,1.00,2.00,0.00,292.00,155.00,120.00,0.00,0.00,17.00
